time,time_unix,index,symbol,action,trend,setup,aoi_kind,signal,signal_label,currency_bias,strength,pattern,stop_loss,take_profit,price,price_fmt
2023-10-12T08:00:00+00:00,1697097600,415,AUDUSD=X,sell,bearish,continuation,support,momentum,Momentum candle,CHF>NZD,g:414:0.64109957:0.64187446:0.63954979,alexg5|AUDUSD|CHF>NZD|bearish|continuation|support|momentum|CHF:+0.0030|EUR:+0.0024|GBP:+0.0019|CAD:+0.0004|g:414:0.64109957:0.64187446:0.63954979,0.6426493525505066,0.6403246819972992,0.6418744623661041,0.64187
2023-10-13T02:00:00+00:00,1697162400,432,GBPUSD=X,sell,bearish,continuation,support,three_black_crows,Three black crows,USD>AUD,g:424:1.21735954:1.21998643:1.21080029,alexg5|GBPUSD|USD>AUD|bearish|continuation|support|three_black_crows|USD:+0.0092|JPY:+0.0024|EUR:-0.0028|CHF:-0.0065|g:424:1.21735954:1.21998643:1.21080029,1.2226133232116698,1.2134271802902221,1.2199864330291748,1.21999
2023-10-13T11:00:00+00:00,1697194800,441,GBPJPY=X,sell,bearish,continuation,support,momentum,Momentum candle,USD>NZD,g:440:182.05400085:182.30850220:181.54499817,alexg5|GBPJPY|USD>NZD|bearish|continuation|support|momentum|USD:+0.0098|JPY:+0.0035|EUR:-0.0050|GBP:-0.0061|g:440:182.05400085:182.30850220:181.54499817,182.56300354003906,181.79949951171875,182.30850219726562,182.309
2023-10-16T11:00:00+00:00,1697454000,464,GBPUSD=X,sell,bearish,continuation,support,momentum,Momentum candle,CHF>GBP,g:462:1.21468306:1.21662444:1.21080029,alexg5|GBPUSD|CHF>GBP|bearish|continuation|support|momentum|CHF:+0.0054|JPY:+0.0030|CAD:+0.0020|AUD:+0.0020|g:462:1.21468306:1.21662444:1.21080029,1.218565821647644,1.2127416729927063,1.2166244387626648,1.21662
2023-10-16T13:00:00+00:00,1697461200,466,USDCAD=X,sell,bearish,continuation,support,momentum,Momentum candle,CAD>USD,g:465:1.36109996:1.36339992:1.35650003,alexg5|USDCAD|CAD>USD|bearish|continuation|support|momentum|CAD:+0.0049|CHF:+0.0046|NZD:+0.0028|EUR:+0.0013|g:465:1.36109996:1.36339992:1.35650003,1.3656998872756958,1.3587999939918518,1.3633999228477478,1.36340
2023-10-17T06:00:00+00:00,1697522400,483,NZDUSD=X,buy,bullish,bounce,support,bullish_engulfing,Bullish engulfing,AUD>USD,g:477:0.59080702:0.58986154:0.59269798,alexg5|NZDUSD|AUD>USD|bullish|bounce|support|bullish_engulfing|AUD:+0.0079|GBP:+0.0039|CAD:+0.0027|CHF:+0.0023|g:477:0.59080702:0.58986154:0.59269798,0.5889160633087158,0.5917524993419647,0.5898615419864655,0.58986
2023-10-17T17:00:00+00:00,1697562000,494,USDCAD=X,sell,bearish,continuation,support,momentum,Momentum candle,AUD>NZD,g:492:1.36189997:1.36459994:1.35650003,alexg5|USDCAD|AUD>NZD|bearish|continuation|support|momentum|AUD:+0.0060|EUR:+0.0046|CHF:+0.0013|CAD:-0.0002|g:492:1.36189997:1.36459994:1.35650003,1.3672999143600464,1.3592000007629395,1.3645999431610107,1.36460
2023-10-23T08:00:00+00:00,1698048000,580,USDCHF=X,buy,bullish,continuation,resistance,momentum,Momentum candle,GBP>CHF,g:574:0.89458001:0.89263543:0.90086001,alexg5|USDCHF|GBP>CHF|bullish|continuation|resistance|momentum|GBP:+0.0020|USD:+0.0008|EUR:-0.0005|CAD:-0.0006|g:574:0.89458001:0.89263543:0.90086001,0.8906908557415008,0.8989154361486434,0.8926354311704635,0.89264
2023-10-24T09:00:00+00:00,1698138000,608,AUDUSD=X,buy,bullish,continuation,resistance,momentum,Momentum candle,AUD>USD,g:605:0.63747865:0.63648400:0.63946795,alexg5|AUDUSD|AUD>USD|bullish|continuation|resistance|momentum|AUD:+0.0104|NZD:+0.0074|GBP:+0.0061|EUR:+0.0052|g:605:0.63747865:0.63648400:0.63946795,0.6354893445968628,0.6384733021259308,0.6364839971065521,0.63648
2023-10-26T21:00:00+00:00,1698354000,665,EURGBP=X,sell,bearish,continuation,support,momentum,Momentum candle,USD>CHF,g:658:0.86931998:0.87118934:0.86461002,alexg5|EURGBP|USD>CHF|bearish|continuation|support|momentum|USD:+0.0024|GBP:+0.0010|NZD:-0.0007|JPY:-0.0010|g:658:0.86931998:0.87118934:0.86461002,0.8730587087869643,0.8664793830513954,0.8711893420815467,0.87119
